ordernumber,orderdate,productline,country,quantityordered,priceeach,sales,total_sales,dealsize
10228,2004-03-10 00:00:00,Vintage Cars,USA,31,100.0,3181.53,3100.0,Medium
10244,2004-04-29 00:00:00,Vintage Cars,Spain,29,100.0,3340.51,2900.0,Medium
10257,2004-06-14 00:00:00,Vintage Cars,USA,37,84.82,3138.34,3138.3399999999997,Medium
10270,2004-07-19 00:00:00,Vintage Cars,Australia,38,100.0,4775.08,3800.0,Medium
10280,2004-08-17 00:00:00,Vintage Cars,Italy,29,100.0,3006.43,2900.0,Medium
10291,2004-09-08 00:00:00,Vintage Cars,Sweden,23,100.0,2866.26,2300.0,Small
10304,2004-10-11 00:00:00,Vintage Cars,France,26,85.87,2232.62,2232.62,Small
10312,2004-10-21 00:00:00,Vintage Cars,USA,38,100.0,4457.02,3800.0,Medium
10322,2004-11-04 00:00:00,Vintage Cars,USA,48,47.04,2257.92,2257.92,Small
10332,2004-11-17 00:00:00,Vintage Cars,UK,40,39.8,1592.0,1592.0,Small
10347,2004-11-29 00:00:00,Vintage Cars,Australia,45,100.0,4948.2,4500.0,Medium
10357,2004-12-10 00:00:00,Vintage Cars,USA,44,100.0,5160.76,4400.0,Medium
10369,2005-01-20 00:00:00,Vintage Cars,USA,21,94.22,1978.62,1978.62,Small
10381,2005-02-17 00:00:00,Vintage Cars,USA,35,100.0,4288.2,3500.0,Medium
10392,2005-03-10 00:00:00,Vintage Cars,Austria,29,86.92,2520.68,2520.68,Small
10423,2005-05-30 00:00:00,Vintage Cars,Belgium,21,84.82,1781.22,1781.2199999999998,Small
10105,2003-02-11 00:00:00,Vintage Cars,Denmark,22,100.0,3065.04,2200.0,Medium
10117,2003-04-16 00:00:00,Vintage Cars,Singapore,26,100.0,3551.34,2600.0,Medium
10128,2003-06-06 00:00:00,Vintage Cars,Spain,41,100.0,5544.02,4100.0,Medium
10142,2003-08-08 00:00:00,Vintage Cars,USA,47,100.0,6034.33,4700.0,Medium
10153,2003-09-28 00:00:00,Vintage Cars,Spain,31,100.0,3641.57,3100.0,Medium
10166,2003-10-21 00:00:00,Vintage Cars,USA,43,100.0,6930.74,4300.0,Medium
10177,2003-11-07 00:00:00,Vintage Cars,Spain,23,100.0,3675.63,2300.0,Medium
10185,2003-11-14 00:00:00,Vintage Cars,USA,28,100.0,3442.04,2800.0,Medium
10196,2003-11-26 00:00:00,Vintage Cars,USA,49,100.0,6893.81,4900.0,Medium
10208,2004-01-02 00:00:00,Vintage Cars,France,24,100.0,2622.48,2400.0,Small
10221,2004-02-18 00:00:00,Vintage Cars,Belgium,33,100.0,4417.38,3300.0,Medium
10232,2004-03-20 00:00:00,Vintage Cars,UK,22,100.0,3606.02,2200.0,Medium
10248,2004-05-07 00:00:00,Vintage Cars,USA,32,100.0,3802.56,3200.0,Medium
10273,2004-07-21 00:00:00,Vintage Cars,Belgium,40,100.0,5026.4,4000.0,Medium
10282,2004-08-20 00:00:00,Vintage Cars,USA,43,100.0,6695.53,4300.0,Medium
10293,2004-09-09 00:00:00,Vintage Cars,Italy,24,100.0,2819.28,2400.0,Small
10306,2004-10-14 00:00:00,Vintage Cars,UK,32,100.0,3759.04,3200.0,Medium
10314,2004-10-22 00:00:00,Vintage Cars,Denmark,20,100.0,2731.8,2000.0,Small
10325,2004-11-05 00:00:00,Vintage Cars,Norway,24,69.12,1658.88,1658.88,Small
10336,2004-11-20 00:00:00,Vintage Cars,France,48,100.0,5778.24,4800.0,Medium
10350,2004-12-02 00:00:00,Vintage Cars,Spain,44,100.0,5191.12,4400.0,Medium
10372,2005-01-26 00:00:00,Vintage Cars,Japan,28,100.0,3862.88,2800.0,Medium
10383,2005-02-22 00:00:00,Vintage Cars,Spain,24,61.52,1476.48,1476.48,Small
10396,2005-03-23 00:00:00,Vintage Cars,USA,33,100.0,5273.73,3300.0,Medium
10414,2005-05-06 00:00:00,Vintage Cars,USA,41,100.0,4872.03,4100.0,Medium
10104,2003-01-31 00:00:00,Classic Cars,Spain,23,100.0,4556.99,2300.0,Medium
10109,2003-03-10 00:00:00,Classic Cars,USA,46,100.0,8257.0,4600.0,Large
10114,2003-04-01 00:00:00,Classic Cars,France,48,100.0,8209.44,4800.0,Large
10122,2003-05-08 00:00:00,Classic Cars,France,25,100.0,3598.5,2500.0,Medium
10127,2003-06-03 00:00:00,Classic Cars,USA,22,100.0,3837.24,2200.0,Medium
10136,2003-07-04 00:00:00,Classic Cars,France,41,100.0,8331.61,4100.0,Large
10141,2003-08-01 00:00:00,Classic Cars,Finland,34,100.0,4836.5,3400.0,Medium
10148,2003-09-11 00:00:00,Classic Cars,Australia,32,100.0,5418.88,3200.0,Medium
10151,2003-09-21 00:00:00,Classic Cars,Finland,21,100.0,3734.01,2100.0,Medium
10160,2003-10-11 00:00:00,Classic Cars,USA,20,100.0,3996.4,2000.0,Medium
10165,2003-10-22 00:00:00,Classic Cars,Singapore,47,100.0,8754.69,4700.0,Large
10171,2003-11-05 00:00:00,Classic Cars,Canada,39,100.0,5481.45,3900.0,Medium
10175,2003-11-06 00:00:00,Classic Cars,UK,29,100.0,4419.89,2900.0,Medium
10181,2003-11-12 00:00:00,Classic Cars,Norway,45,100.0,6324.75,4500.0,Medium
10184,2003-11-14 00:00:00,Classic Cars,Spain,28,100.0,4409.72,2800.0,Medium
10192,2003-11-20 00:00:00,Classic Cars,USA,26,100.0,3918.46,2600.0,Medium
10195,2003-11-25 00:00:00,Classic Cars,USA,50,100.0,7620.5,5000.0,Large
10203,2003-12-02 00:00:00,Classic Cars,Spain,48,100.0,8291.04,4800.0,Large
10207,2003-12-09 00:00:00,Classic Cars,USA,25,100.0,3937.25,2500.0,Medium
10212,2004-01-16 00:00:00,Classic Cars,Spain,40,100.0,5554.4,4000.0,Medium
10225,2004-02-22 00:00:00,Classic Cars,Switzerland,43,100.0,6407.86,4300.0,Medium
10229,2004-03-11 00:00:00,Classic Cars,USA,22,100.0,4172.52,2200.0,Medium
10239,2004-04-12 00:00:00,Classic Cars,Finland,47,100.0,7083.37,4700.0,Large
10246,2004-05-05 00:00:00,Classic Cars,Spain,36,100.0,7132.68,3600.0,Large
10253,2004-06-01 00:00:00,Classic Cars,UK,40,100.0,6773.6,4000.0,Medium
10259,2004-06-15 00:00:00,Classic Cars,Singapore,27,100.0,3657.69,2700.0,Medium
10266,2004-07-06 00:00:00,Classic Cars,Italy,29,100.0,4812.55,2900.0,Medium
10271,2004-07-20 00:00:00,Classic Cars,USA,20,100.0,3928.6,2000.0,Medium
10278,2004-08-06 00:00:00,Classic Cars,USA,42,100.0,6401.22,4200.0,Medium
10281,2004-08-19 00:00:00,Classic Cars,USA,25,100.0,4191.25,2500.0,Medium
10287,2004-08-30 00:00:00,Classic Cars,Switzerland,36,100.0,5852.52,3600.0,Medium
10292,2004-09-08 00:00:00,Classic Cars,USA,21,100.0,2844.87,2100.0,Small
10301,2003-10-05 00:00:00,Classic Cars,Norway,23,100.0,4011.66,2300.0,Medium
10305,2004-10-13 00:00:00,Classic Cars,USA,37,100.0,7455.87,3700.0,Large
10310,2004-10-16 00:00:00,Classic Cars,Germany,48,100.0,8940.96,4800.0,Large
10313,2004-10-22 00:00:00,Classic Cars,Canada,25,100.0,4572.25,2500.0,Medium
10321,2004-11-04 00:00:00,Classic Cars,USA,33,100.0,5700.09,3300.0,Medium
10324,2004-11-05 00:00:00,Classic Cars,USA,27,100.0,3155.49,2700.0,Medium
10331,2004-11-17 00:00:00,Classic Cars,USA,27,100.0,4170.69,2700.0,Medium
10334,2004-11-19 00:00:00,Classic Cars,Sweden,20,100.0,2878.8,2000.0,Small
10342,2004-11-24 00:00:00,Classic Cars,Australia,30,100.0,5029.5,3000.0,Medium
10349,2004-12-01 00:00:00,Classic Cars,USA,48,100.0,7396.8,4800.0,Large
10358,2004-12-10 00:00:00,Classic Cars,Spain,32,93.49,2991.68,2991.68,Small
10366,2005-01-10 00:00:00,Classic Cars,Belgium,34,100.0,6275.72,3400.0,Medium
10370,2005-01-20 00:00:00,Classic Cars,Australia,27,56.85,1534.95,1534.95,Small
10377,2005-02-09 00:00:00,Classic Cars,Finland,39,100.0,7264.53,3900.0,Large
10383,2005-02-22 00:00:00,Classic Cars,Spain,47,100.0,6869.05,4700.0,Medium
10394,2005-03-15 00:00:00,Classic Cars,Spain,22,100.0,3353.02,2200.0,Medium
10405,2005-04-14 00:00:00,Classic Cars,France,55,100.0,8289.05,5500.0,Large
10412,2005-05-03 00:00:00,Classic Cars,Spain,60,100.0,11887.8,6000.0,Large
10419,2005-05-17 00:00:00,Classic Cars,Austria,35,100.0,5926.9,3500.0,Medium
10425,2005-05-31 00:00:00,Classic Cars,France,28,100.0,3793.16,2800.0,Medium
10105,2003-02-11 00:00:00,Trains,Denmark,38,100.0,4330.1,3800.0,Medium
10117,2003-04-16 00:00:00,Trains,Singapore,21,95.8,2011.8,2011.8,Small
10128,2003-06-06 00:00:00,Trains,Spain,41,100.0,4837.18,4100.0,Medium
10142,2003-08-08 00:00:00,Trains,USA,22,97.81,2151.82,2151.82,Small
10153,2003-09-28 00:00:00,Trains,Spain,29,88.74,2573.46,2573.46,Small
10165,2003-10-22 00:00:00,Trains,Singapore,50,100.0,5344.5,5000.0,Medium
10177,2003-11-07 00:00:00,Trains,Spain,29,100.0,3070.52,2900.0,Medium
10185,2003-11-14 00:00:00,Trains,USA,49,80.67,3952.83,3952.83,Medium
10196,2003-11-26 00:00:00,Trains,USA,35,100.0,3564.75,3500.0,Medium
10208,2004-01-02 00:00:00,Trains,France,48,100.0,5614.56,4800.0,Medium
10221,2004-02-18 00:00:00,Trains,Belgium,23,80.67,1855.41,1855.41,Small
10232,2004-03-20 00:00:00,Trains,UK,48,95.8,4598.4,4598.4,Medium
10248,2004-05-07 00:00:00,Trains,USA,42,100.0,5082.42,4200.0,Medium
10273,2004-07-21 00:00:00,Trains,Belgium,47,100.0,5450.59,4700.0,Medium
10282,2004-08-20 00:00:00,Trains,USA,36,100.0,4174.92,3600.0,Medium
10293,2004-09-09 00:00:00,Trains,Italy,22,100.0,2418.24,2200.0,Small
10306,2004-10-14 00:00:00,Trains,UK,40,91.76,3670.4,3670.4,Medium
10314,2004-10-22 00:00:00,Trains,Denmark,23,100.0,2481.7,2300.0,Small
10326,2004-11-09 00:00:00,Trains,Sweden,32,100.0,3807.68,3200.0,Medium
10336,2004-11-20 00:00:00,Trains,France,21,100.0,2230.41,2100.0,Small
10350,2004-12-02 00:00:00,Trains,Spain,41,93.04,3814.64,3814.6400000000003,Medium
10372,2005-01-26 00:00:00,Trains,Japan,25,84.71,2117.75,2117.75,Small
10383,2005-02-22 00:00:00,Trains,Spain,26,100.0,3340.48,2600.0,Medium
10396,2005-03-23 00:00:00,Trains,USA,24,89.75,2154.0,2154.0,Small
10414,2005-05-06 00:00:00,Trains,USA,48,100.0,5808.48,4800.0,Medium
10108,2003-03-03 00:00:00,Classic Cars,Philippines,26,68.35,1777.1,1777.1,Small
10122,2003-05-08 00:00:00,Classic Cars,France,21,73.17,1536.57,1536.57,Small
10135,2003-07-02 00:00:00,Classic Cars,USA,45,78.0,3510.0,3510.0,Medium
10147,2003-09-05 00:00:00,Classic Cars,USA,36,86.04,3097.44,3097.44,Medium
10159,2003-10-10 00:00:00,Classic Cars,USA,21,81.21,1705.41,1705.4099999999999,Small
10169,2003-11-04 00:00:00,Classic Cars,Australia,32,70.76,2264.32,2264.32,Small
10181,2003-11-12 00:00:00,Classic Cars,Norway,30,82.82,2484.6,2484.6,Small
10191,2003-11-20 00:00:00,Classic Cars,Germany,36,94.88,3415.68,3415.68,Medium
10203,2003-12-02 00:00:00,Classic Cars,Spain,33,86.04,2839.32,2839.32,Small
10211,2004-01-15 00:00:00,Classic Cars,France,35,78.0,2730.0,2730.0,Small
10225,2004-02-22 00:00:00,Classic Cars,Switzerland,37,95.69,3540.53,3540.5299999999997,Medium
10238,2004-04-09 00:00:00,Classic Cars,Denmark,41,73.17,2999.97,2999.9700000000003,Small
10252,2004-05-26 00:00:00,Classic Cars,France,20,76.39,1527.8,1527.8,Small
10265,2004-07-02 00:00:00,Classic Cars,Australia,45,86.84,3907.8,3907.8,Medium
10276,2004-08-02 00:00:00,Classic Cars,USA,38,69.96,2658.48,2658.4799999999996,Small
10287,2004-08-30 00:00:00,Classic Cars,Switzerland,43,70.76,3042.68,3042.6800000000003,Medium
10300,2003-10-04 00:00:00,Classic Cars,Germany,49,78.8,3861.2,3861.2,Medium
10310,2004-10-16 00:00:00,Classic Cars,Germany,27,80.41,2171.07,2171.0699999999997,Small
10319,2004-11-03 00:00:00,Classic Cars,USA,46,73.98,3403.08,3403.0800000000004,Medium
10329,2004-11-15 00:00:00,Classic Cars,USA,38,59.1,2245.8,2245.8,Small
10342,2004-11-24 00:00:00,Classic Cars,Australia,25,66.74,1668.5,1668.4999999999998,Small
10363,2005-01-06 00:00:00,Classic Cars,Finland,46,60.3,2773.8,2773.7999999999997,Small
10378,2005-02-10 00:00:00,Classic Cars,Spain,22,100.0,2464.0,2200.0,Small
10390,2005-03-04 00:00:00,Classic Cars,USA,40,100.0,5491.6,4000.0,Medium
10103,2003-01-29 00:00:00,Vintage Cars,Norway,46,100.0,4791.82,4600.0,Medium
10111,2003-03-25 00:00:00,Vintage Cars,USA,39,100.0,4178.85,3900.0,Medium
10126,2003-05-28 00:00:00,Vintage Cars,Spain,38,82.34,3128.92,3128.92,Medium
10139,2003-07-16 00:00:00,Vintage Cars,Australia,30,100.0,3095.4,3000.0,Medium
10149,2003-09-12 00:00:00,Vintage Cars,USA,42,94.25,3958.5,3958.5,Medium
10163,2003-10-20 00:00:00,Vintage Cars,USA,43,100.0,4991.44,4300.0,Medium
10173,2003-11-05 00:00:00,Vintage Cars,Italy,29,95.24,2761.96,2761.96,Small
10182,2003-11-12 00:00:00,Vintage Cars,USA,33,86.31,2848.23,2848.23,Small
10193,2003-11-21 00:00:00,Vintage Cars,Australia,32,79.37,2539.84,2539.84,Small
10206,2003-12-05 00:00:00,Vintage Cars,Canada,28,87.3,2444.4,2444.4,Small
10215,2004-01-29 00:00:00,Vintage Cars,USA,41,100.0,4555.92,4100.0,Medium
10227,2004-03-02 00:00:00,Vintage Cars,France,33,100.0,3666.96,3300.0,Medium
10244,2004-04-29 00:00:00,Vintage Cars,Spain,36,84.33,3035.88,3035.88,Medium
10257,2004-06-14 00:00:00,Vintage Cars,USA,26,89.29,2321.54,2321.54,Small
10280,2004-08-17 00:00:00,Vintage Cars,Italy,34,100.0,3474.46,3400.0,Medium
10290,2004-09-07 00:00:00,Vintage Cars,USA,26,96.23,2501.98,2501.98,Small
10304,2004-10-11 00:00:00,Vintage Cars,France,38,100.0,3958.46,3800.0,Medium
10312,2004-10-21 00:00:00,Vintage Cars,USA,33,100.0,3535.95,3300.0,Medium
10323,2004-11-05 00:00:00,Vintage Cars,Germany,33,91.27,3011.91,3011.91,Medium
10333,2004-11-18 00:00:00,Vintage Cars,USA,46,100.0,11336.7,4600.0,Large
10347,2004-11-29 00:00:00,Vintage Cars,Australia,26,100.0,2656.94,2600.0,Small
10357,2004-12-10 00:00:00,Vintage Cars,USA,25,100.0,2604.25,2500.0,Small
10369,2005-01-20 00:00:00,Vintage Cars,USA,45,73.08,3288.6,3288.6,Medium
10382,2005-02-17 00:00:00,Vintage Cars,USA,50,100.0,8935.5,5000.0,Large
10392,2005-03-10 00:00:00,Vintage Cars,Austria,36,100.0,4035.96,3600.0,Medium
10423,2005-05-30 00:00:00,Vintage Cars,Belgium,21,89.29,1875.09,1875.0900000000001,Small
10108,2003-03-03 00:00:00,Classic Cars,Philippines,29,100.0,4049.56,2900.0,Medium
10122,2003-05-08 00:00:00,Classic Cars,France,21,100.0,2469.39,2100.0,Small
10135,2003-07-02 00:00:00,Classic Cars,USA,42,100.0,5432.7,4200.0,Medium
10147,2003-09-05 00:00:00,Classic Cars,USA,37,100.0,4405.22,3700.0,Medium
10159,2003-10-10 00:00:00,Classic Cars,USA,25,100.0,3638.0,2500.0,Medium
10169,2003-11-04 00:00:00,Classic Cars,Australia,36,100.0,4444.92,3600.0,Medium
10181,2003-11-12 00:00:00,Classic Cars,Norway,22,100.0,3395.48,2200.0,Medium
10191,2003-11-20 00:00:00,Classic Cars,Germany,23,100.0,3414.58,2300.0,Medium
10203,2003-12-02 00:00:00,Classic Cars,Spain,32,100.0,5127.04,3200.0,Medium
10211,2004-01-15 00:00:00,Classic Cars,France,28,100.0,3745.28,2800.0,Medium
10225,2004-02-22 00:00:00,Classic Cars,Switzerland,27,100.0,4564.08,2700.0,Medium
10238,2004-04-09 00:00:00,Classic Cars,Denmark,49,100.0,6554.24,4900.0,Medium
10252,2004-05-26 00:00:00,Classic Cars,France,41,100.0,6749.83,4100.0,Medium
10265,2004-07-02 00:00:00,Classic Cars,Australia,49,100.0,8427.02,4900.0,Large
10276,2004-08-02 00:00:00,Classic Cars,USA,30,100.0,3924.6,3000.0,Medium
10287,2004-08-30 00:00:00,Classic Cars,Switzerland,40,100.0,6761.6,4000.0,Medium
10300,2003-10-04 00:00:00,Classic Cars,Germany,23,100.0,3786.49,2300.0,Medium
10310,2004-10-16 00:00:00,Classic Cars,Germany,49,100.0,6266.12,4900.0,Medium
10320,2004-11-03 00:00:00,Classic Cars,Sweden,25,100.0,3491.0,2500.0,Medium
10330,2004-11-16 00:00:00,Classic Cars,Philippines,37,100.0,4405.22,3700.0,Medium
10342,2004-11-24 00:00:00,Classic Cars,Australia,55,100.0,6548.3,5500.0,Medium
10355,2004-12-07 00:00:00,Classic Cars,Spain,23,100.0,3177.91,2300.0,Medium
10363,2005-01-06 00:00:00,Classic Cars,Finland,24,100.0,4142.64,2400.0,Medium
10378,2005-02-10 00:00:00,Classic Cars,Spain,43,96.49,4149.07,4149.07,Medium
10390,2005-03-04 00:00:00,Classic Cars,USA,50,100.0,7397.0,5000.0,Large
10109,2003-03-10 00:00:00,Classic Cars,USA,47,100.0,6241.6,4700.0,Medium
10123,2003-05-20 00:00:00,Classic Cars,France,34,100.0,5331.88,3400.0,Medium
10137,2003-07-10 00:00:00,Classic Cars,France,31,100.0,5124.3,3100.0,Medium
10148,2003-09-11 00:00:00,Classic Cars,Australia,28,100.0,3639.44,2800.0,Medium
10161,2003-10-17 00:00:00,Classic Cars,Denmark,36,100.0,5544.0,3600.0,Medium
10172,2003-11-05 00:00:00,Classic Cars,USA,48,100.0,5493.12,4800.0,Medium
10181,2003-11-12 00:00:00,Classic Cars,Norway,39,100.0,5785.26,3900.0,Medium
10192,2003-11-20 00:00:00,Classic Cars,USA,45,100.0,5340.6,4500.0,Medium
10204,2003-12-02 00:00:00,Classic Cars,USA,35,100.0,5735.8,3500.0,Medium
10212,2004-01-16 00:00:00,Classic Cars,Spain,45,100.0,6357.6,4500.0,Medium
10226,2004-02-26 00:00:00,Classic Cars,USA,46,100.0,7343.9,4600.0,Large
10240,2004-04-13 00:00:00,Classic Cars,Japan,37,100.0,5959.22,3700.0,Medium
10253,2004-06-01 00:00:00,Classic Cars,UK,31,100.0,4029.38,3100.0,Medium
10266,2004-07-06 00:00:00,Classic Cars,Italy,33,100.0,5035.14,3300.0,Medium
10278,2004-08-06 00:00:00,Classic Cars,USA,31,100.0,4116.8,3100.0,Medium
10287,2004-08-30 00:00:00,Classic Cars,Switzerland,27,100.0,4310.55,2700.0,Medium
10301,2003-10-05 00:00:00,Classic Cars,Norway,39,100.0,6446.7,3900.0,Medium
10311,2004-10-16 00:00:00,Classic Cars,Spain,32,100.0,3616.64,3200.0,Medium
10321,2004-11-04 00:00:00,Classic Cars,USA,28,100.0,4232.76,2800.0,Medium
10331,2004-11-17 00:00:00,Classic Cars,USA,26,67.91,1765.66,1765.6599999999999,Small
10343,2004-11-24 00:00:00,Classic Cars,France,44,84.88,3734.72,3734.72,Medium
10367,2005-01-12 00:00:00,Classic Cars,USA,46,100.0,4808.38,4600.0,Medium
10379,2005-02-10 00:00:00,Classic Cars,Spain,32,70.83,2266.56,2266.56,Small
10406,2005-04-15 00:00:00,Classic Cars,Denmark,65,100.0,10468.9,6500.0,Large
10419,2005-05-17 00:00:00,Classic Cars,Austria,43,100.0,5589.14,4300.0,Medium
10108,2003-03-03 00:00:00,Motorcycles,Philippines,43,67.77,2914.11,2914.1099999999997,Small
10122,2003-05-08 00:00:00,Motorcycles,France,35,49.74,1740.9,1740.9,Small
10135,2003-07-02 00:00:00,Motorcycles,USA,45,50.36,2266.2,2266.2,Small
10146,2003-09-03 00:00:00,Motorcycles,USA,47,67.14,3155.58,3155.58,Medium
10159,2003-10-10 00:00:00,Motorcycles,USA,21,64.66,1357.86,1357.86,Small
10169,2003-11-04 00:00:00,Motorcycles,Australia,38,68.39,2598.82,2598.82,Small
10180,2003-11-11 00:00:00,Motorcycles,France,21,50.36,1057.56,1057.56,Small
10191,2003-11-20 00:00:00,Motorcycles,Germany,43,72.74,3127.82,3127.8199999999997,Medium
10211,2004-01-15 00:00:00,Motorcycles,France,46,54.09,2488.14,2488.1400000000003,Small
10224,2004-02-21 00:00:00,Motorcycles,France,38,58.44,2220.72,2220.72,Small
10237,2004-04-05 00:00:00,Motorcycles,USA,26,52.22,1357.72,1357.72,Small
10252,2004-05-26 00:00:00,Motorcycles,France,31,52.84,1638.04,1638.0400000000002,Small
10264,2004-06-30 00:00:00,Motorcycles,USA,48,54.71,2626.08,2626.08,Small
10276,2004-08-02 00:00:00,Motorcycles,USA,33,50.36,1661.88,1661.8799999999999,Small
10286,2004-08-28 00:00:00,Motorcycles,France,38,57.2,2173.6,2173.6,Small
10299,2004-09-30 00:00:00,Motorcycles,Finland,39,55.95,2182.05,2182.05,Small
10310,2004-10-16 00:00:00,Motorcycles,Germany,42,67.14,2819.88,2819.88,Small
10319,2004-11-03 00:00:00,Motorcycles,USA,44,59.06,2598.64,2598.6400000000003,Small
10330,2004-11-16 00:00:00,Motorcycles,Philippines,29,69.63,2019.27,2019.27,Small
10342,2004-11-24 00:00:00,Motorcycles,Australia,26,55.95,1454.7,1454.7,Small
10355,2004-12-07 00:00:00,Motorcycles,Spain,31,53.47,1657.57,1657.57,Small
10363,2005-01-06 00:00:00,Motorcycles,Finland,32,89.12,2851.84,2851.84,Small
10378,2005-02-10 00:00:00,Motorcycles,Spain,28,100.0,4609.64,2800.0,Medium
10390,2005-03-04 00:00:00,Motorcycles,USA,36,100.0,5079.96,3600.0,Medium
10403,2005-04-08 00:00:00,Motorcycles,UK,36,52.22,1879.92,1879.92,Small
10106,2003-02-17 00:00:00,Vintage Cars,Italy,41,100.0,4774.86,4100.0,Medium
10119,2003-04-28 00:00:00,Vintage Cars,Austria,27,99.52,2687.04,2687.04,Small
10130,2003-06-16 00:00:00,Vintage Cars,USA,33,100.0,3423.75,3300.0,Medium
10143,2003-08-10 00:00:00,Vintage Cars,USA,34,100.0,3455.76,3400.0,Medium
10155,2003-10-06 00:00:00,Vintage Cars,Finland,29,100.0,3622.97,2900.0,Medium
10167,2003-10-23 00:00:00,Vintage Cars,Sweden,34,100.0,3599.58,3400.0,Medium
10178,2003-11-08 00:00:00,Vintage Cars,France,48,100.0,5386.56,4800.0,Medium
10186,2003-11-14 00:00:00,Vintage Cars,UK,46,100.0,4918.78,4600.0,Medium
10197,2003-11-26 00:00:00,Vintage Cars,Spain,22,100.0,2538.8,2200.0,Small
10209,2004-01-09 00:00:00,Vintage Cars,USA,20,100.0,2498.6,2000.0,Small
10222,2004-02-19 00:00:00,Vintage Cars,USA,45,85.75,3858.75,3858.75,Medium
10249,2004-05-08 00:00:00,Vintage Cars,USA,46,100.0,5600.5,4600.0,Medium
10262,2004-06-24 00:00:00,Vintage Cars,Spain,34,100.0,4103.46,3400.0,Medium
10273,2004-07-21 00:00:00,Vintage Cars,Belgium,50,85.75,4287.5,4287.5,Medium
10283,2004-08-20 00:00:00,Vintage Cars,Canada,46,100.0,5795.54,4600.0,Medium
10296,2004-09-15 00:00:00,Vintage Cars,Germany,22,84.7,1863.4,1863.4,Small
10307,2004-10-14 00:00:00,Vintage Cars,USA,48,86.81,4166.88,4166.88,Medium
10316,2004-11-01 00:00:00,Vintage Cars,UK,47,86.81,4080.07,4080.07,Medium
10328,2004-11-12 00:00:00,Vintage Cars,Italy,34,100.0,3815.48,3400.0,Medium
10338,2004-11-22 00:00:00,Vintage Cars,Belgium,45,100.0,5526.45,4500.0,Medium
10351,2004-12-03 00:00:00,Vintage Cars,UK,20,100.0,3374.6,2000.0,Medium
10373,2005-01-31 00:00:00,Vintage Cars,Finland,50,60.49,3024.5,3024.5,Medium
10386,2005-03-01 00:00:00,Vintage Cars,Spain,22,57.55,1266.1,1266.1,Small
10398,2005-03-30 00:00:00,Vintage Cars,France,45,100.0,4811.85,4500.0,Medium
10400,2005-04-01 00:00:00,Vintage Cars,USA,58,100.0,7307.42,5800.0,Large
10415,2005-05-09 00:00:00,Vintage Cars,Australia,51,100.0,6209.25,5100.0,Medium
10104,2003-01-31 00:00:00,Classic Cars,Spain,38,100.0,5348.5,3800.0,Medium
10117,2003-04-16 00:00:00,Classic Cars,Singapore,22,100.0,2780.58,2200.0,Small
10127,2003-06-03 00:00:00,Classic Cars,USA,25,100.0,3447.0,2500.0,Medium
10142,2003-08-08 00:00:00,Classic Cars,USA,24,100.0,3791.52,2400.0,Medium
10152,2003-09-25 00:00:00,Classic Cars,Australia,35,100.0,4524.1,3500.0,Medium
10165,2003-10-22 00:00:00,Classic Cars,Singapore,28,100.0,3337.6,2800.0,Medium
10176,2003-11-06 00:00:00,Classic Cars,Italy,36,100.0,5532.12,3600.0,Medium
10185,2003-11-14 00:00:00,Classic Cars,USA,39,100.0,5096.91,3900.0,Medium
10196,2003-11-26 00:00:00,Classic Cars,USA,27,100.0,4537.08,2700.0,Medium
10207,2003-12-09 00:00:00,Classic Cars,USA,40,100.0,6146.8,4000.0,Medium
10220,2004-02-12 00:00:00,Classic Cars,Ireland,50,100.0,8258.0,5000.0,Large
10230,2004-03-15 00:00:00,Classic Cars,Germany,42,100.0,7238.28,4200.0,Large
10247,2004-05-05 00:00:00,Classic Cars,Finland,48,100.0,6756.0,4800.0,Medium
10272,2004-07-20 00:00:00,Classic Cars,USA,25,100.0,3734.0,2500.0,Medium
10282,2004-08-20 00:00:00,Classic Cars,USA,31,100.0,4674.8,3100.0,Medium
10292,2004-09-08 00:00:00,Classic Cars,USA,44,100.0,7140.76,4400.0,Large
10306,2004-10-14 00:00:00,Classic Cars,UK,23,100.0,3600.65,2300.0,Medium
10314,2004-10-22 00:00:00,Classic Cars,Denmark,29,100.0,4206.74,2900.0,Medium
10324,2004-11-05 00:00:00,Classic Cars,USA,49,100.0,5379.71,4900.0,Medium
10337,2004-11-21 00:00:00,Classic Cars,USA,36,100.0,5679.36,3600.0,Medium
10349,2004-12-01 00:00:00,Classic Cars,USA,34,100.0,4394.84,3400.0,Medium
10358,2004-12-10 00:00:00,Classic Cars,Spain,25,100.0,2528.25,2500.0,Small
10372,2005-01-26 00:00:00,Classic Cars,Japan,48,100.0,7031.52,4800.0,Large
10383,2005-02-22 00:00:00,Classic Cars,Spain,38,100.0,5340.9,3800.0,Medium
